iter	ka(1)	ke(1)	F(1)	LnPrior	LnData	LnPosterior
970	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
971	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
972	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
973	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
974	0.098152	0.0502535	0.757585	1.899071e+00	3.878705e+01	4.068612e+01
975	0.098152	0.0502535	0.75762	1.899071e+00	3.878705e+01	4.068612e+01
976	0.098152	0.0502535	0.75762	1.899071e+00	3.878705e+01	4.068612e+01
977	0.098152	0.0502535	0.75762	1.899071e+00	3.878705e+01	4.068612e+01
978	0.098152	0.0502568	0.75762	1.899006e+00	3.878716e+01	4.068616e+01
979	0.098152	0.0502568	0.75762	1.899006e+00	3.878716e+01	4.068616e+01
980	0.098152	0.0502568	0.75762	1.899006e+00	3.878716e+01	4.068616e+01
981	0.098152	0.0502568	0.75762	1.899006e+00	3.878716e+01	4.068616e+01
982	0.098152	0.0502568	0.75762	1.899006e+00	3.878716e+01	4.068616e+01
983	0.098152	0.0502568	0.75762	1.899006e+00	3.878716e+01	4.068616e+01
984	0.0980473	0.0502568	0.757963	1.900069e+00	3.878627e+01	4.068634e+01
985	0.0980473	0.0502625	0.757963	1.899957e+00	3.878684e+01	4.068680e+01
986	0.0980473	0.0502724	0.757963	1.899759e+00	3.878738e+01	4.068714e+01
987	0.0980473	0.0502724	0.757963	1.899759e+00	3.878738e+01	4.068714e+01
988	0.0980473	0.0502724	0.758009	1.899759e+00	3.878742e+01	4.068718e+01
989	0.0980473	0.0502724	0.758132	1.899759e+00	3.878746e+01	4.068722e+01
990	0.0980473	0.0502724	0.758132	1.899759e+00	3.878746e+01	4.068722e+01
991	0.0980473	0.0502724	0.758132	1.899759e+00	3.878746e+01	4.068722e+01
992	0.0980473	0.0502724	0.758117	1.899759e+00	3.878746e+01	4.068722e+01
993	0.0980473	0.0502724	0.758117	1.899759e+00	3.878746e+01	4.068722e+01
994	0.0980473	0.0502724	0.758117	1.899759e+00	3.878746e+01	4.068722e+01
995	0.0980473	0.0502724	0.758117	1.899759e+00	3.878746e+01	4.068722e+01
996	0.0980473	0.0502724	0.758117	1.899759e+00	3.878746e+01	4.068722e+01
997	0.0980473	0.0502724	0.758117	1.899759e+00	3.878746e+01	4.068722e+01
998	0.0980473	0.0502724	0.758117	1.899759e+00	3.878746e+01	4.068722e+01
999	0.0980473	0.0502724	0.758117	1.899759e+00	3.878746e+01	4.068722e+01
1000	0.0980473	0.0502724	0.758117	1.899759e+00	3.878746e+01	4.068722e+01
